Date,ACCP.PA,AIRF.PA,AIRP.PA,AIR.PA,ALSO.PA,MT.AS,AKE.PA,AXAF.PA,CHBE.PA,BICP.PA,BNPP.PA,BOLL.PA,BOUY.PA,CARR.PA,CASP.PA,CNPP.PA,CAGR.PA,DANO.PA,DAST.PA,AM.PA,EDEN.PA,EDF.PA,ENGIE.PA,ERMT.PA,ESLX.PA,EUFI.PA,ETL.PA,IMTP.PA,PRTP.PA,KORI.PA,LVMH.PA,OREP.PA,MICP.PA,ORAN.PA,ORP.PA,PERP.PA,PUBP.PA,RENA.PA,SAF.PA,SGOB.PA,SASY.PA,SCHN.PA,SCOR.PA,SOGN.PA,EXHO.PA,SOLB.BR,SOPR.PA,STLA.MI,STM.PA,TEPRF.PA,TFFP.PA,TCFP.PA,TTEF.PA,TRIA.PA,UBIP.PA,VIE.PA,SGEF.PA,VIV.PA,XFAB.PA,VLLP.PA,MWDP.PA,XIL.PA,.CACT,.FCHI
11/03/2021,34.85,5.208,133.6,99.13,43.3,21.685,100,22.705,12.6,49.9,52.33,4.02,35,14.3,26.49,15.66892032,12.195,57.32,35.62,94.45,47.87,10.4885267,12.16,57.78,141.3,76.84,10.12,43.26,587.2,30.58,564.5,321.1,126.05,10.185,104.5,160.55,51.08,39.735,120.65,48.62,80.18,128.4,29.8,21.385,83.61335396,105.4,138,13.60749488,30.27,305.4,7.565,83.04,41.74,157.8,66.26,22.35912549,89.38,11.49680974,6.47,10.9408305,101.8,45.3,4684.85,6054.82
12/03/2021,35.05,5.22,133,100,43.21,22.375,101.45,22.935,12.32,49.72,53.08,4.016,35.43,14.6,27.43,15.84956928,12.32,58.12,34.63,94.45,48.35,10.6032599,12.185,57.72,139.75,75.94,10.115,42.96,596.4,30.48,563.4,322.6,125.85,10.24,102.25,160.8,51.22,39.79,120.45,49.28,79.92,126.5,30.02,21.765,84.4839142,105.6,136,13.88614035,29.7,300.6,7.5,84,42.19,159.4,65.3,22.60016824,91.14,11.43068862,6.35,11.318934,102.2,45.6,4688.52,6062.79
15/03/2021,34.58,5.238,133.45,100,42.78,22.6,99.1,22.755,12.5,49.58,51.83,4.004,34.94,14.555,27.6,15.67842816,12.16,59.8,34.85,94.85,46.9,10.5554544,12.16,56.76,139.4,77.01,10.29,42.3,603.2,30.96,558.2,321.5,125.8,10.335,101.65,160.6,50.7,38.995,121.95,48.37,81.63,125.55,30.12,21.875,84.40477236,103.65,135.3,14.04852977,30.21,302.1,7.53,84.38,41.29,160,65,22.4651843,91.2,11.39349549,6.51,10.973634,102.1,47.55,4642.76,5997.96
16/03/2021,34.79,5.284,135.5,101.78,42.62,22.8,98.94,22.61,12.85,49.5,51.19,3.966,34.49,14.575,27.56,15.64990464,12.115,59.72,35.48,95.85,46.5,10.612821,12.11,56.16,136.9,79.1,10.29,41.96,602.7,31,560.3,323.4,124.25,10.395,103.15,161.9,50.72,38.445,125.1,48.09,82.73,127.05,30.12,21.67,83.6924958,103,137.7,14.24228987,30.8,306,7.62,85.12,40.765,163.3,66,22.18557471,91.54,11.42655605,6.5,10.859685,102,48.35,4623.41,5968.48
17/03/2021,34.08,5.29,135.5,101,41.92,22.345,101.3,22.445,12.8,50.25,51.68,4.002,34.27,14.43,27.58,15.47876352,12.17,59.84,35.48,96.2,46.52,10.72277365,12.07,55.8,134.55,79.47,10.395,42,604.3,31.12,568.2,326,127.05,10.445,99.64,162.5,52.04,39.635,123.6,48.35,81.82,126.35,29.98,21.96,82.46579728,106.2,137.4,14.54647231,30.56,303.7,7.71,84.76,40.61,164.2,63.88,21.79990631,91.52,11.58359371,6.6,10.7716335,102.8,47.8,4606.38,5945.3
18/03/2021,33.75,5.27,136.7,101.1,40.75,23.2,103.25,22.76,12.51,51.35,52.89,4.02,35.18,14.74,28.88,15.70695168,12.435,58.88,35.19,95.95,45.68,10.51721,12.135,58,133.65,79.19,10.5,41.94,606.4,30.2,566.3,322,126,10.48,97.24,161.5,51.82,40.075,123.55,49.27,82.27,127.65,30.34,22.81,80.84338956,107.45,137.8,14.46031741,30.4,299.4,7.72,83.86,40.435,164.3,63.74,21.5010133,91.04,11.62491941,6.76,10.7025735,104.2,47.6,4607.57,5947.29
19/03/2021,33.24,5.11,135.75,97.34,40.42,23,101.6,22.84,12.26,51.9,51.15,3.988,34.79,14.765,29.24,15.53581056,12.115,59.02,35.48,94.85,44.53,10.62716265,12.195,55.84,131.55,79.17,10.49,41.78,593.6,29.8,557.4,320.4,126.2,10.46,96.76,160.2,50.3,38.81,119.25,48.58,83.7,126.05,29.88,22.17,80.9225314,106.55,139.9,14.63262722,30.88,300.9,7.745,81.98,40.23,160,63.74,21.67456408,88.7,11.59185885,6.55,10.39353,101.8,47.7,4609.27,5952.41
22/03/2021,32.75,5.038,137.15,97.07,40.2,22.525,101.2,22.475,12.11,51.75,50.71,4.026,34.25,14.6,29,15.33614592,12.045,59,36.14,94.5,44.73,10.5841377,12.065,55.44,129.65,81.89,10.405,41.84,576.6,29.48,556.6,320.8,126,10.485,98.66,159,50.62,38.28,117,48.7,82.76,127.2,29.8,22.16,80.74446226,106.45,142.7,15.06927594,32.03,304.2,7.765,82,39.73,161.6,63.7,21.211762,87.04,11.6125217,6.74,10.0137,102.6,47.6,4635.76,5988.81
23/03/2021,32.26,4.919,138.55,95.21,40.78,21.765,101.6,22.435,12,50.9,50.36,4.072,33.91,14.75,29.06,15.212544,11.92,59.24,36.4,93,45.11,10.58891825,12.11,53.9,131.75,82.01,10.495,41.22,575.8,29.48,554.2,321.7,124.8,10.555,99.86,159.05,50.1,36.99,115.5,48.72,82.47,126.3,29.6,22.025,80.2300403,105.3,141.7,14.53864005,31.37,305.9,7.83,82.12,39.44,156.5,65.28,20.91286899,86.12,11.74063137,6.5,9.744366,102.3,48,4653.37,6015.51
24/03/2021,32.52,5.064,136.1,95.97,40.95,22.66,103.5,22.515,11.6,50.25,51.12,4.084,33.85,15.09,28.81,15.3076224,12.065,58.3,36.04,93.05,44.61,10.7944819,11.965,54.8,133.6,81.51,10.38,41.36,571.2,29.36,553.4,318.2,124.5,10.425,100.15,158.3,50.44,37,116.65,49.31,81.9,124.95,29.84,22.11,80.131113,106.35,140.7,14.37612057,31.25,304.3,7.71,82.52,40.065,151.4,63.62,20.81645189,87.92,11.62905198,6.76,10.42806,103,47.5,4703.84,6088.04
25/03/2021,32.28,4.991,137.05,96.49,40.53,22.02,104.15,22.5,11.85,49.92,50.83,4.104,33.78,15.275,28.22,15.29811456,12.045,58.48,36.08,92.3,44.44,10.8136041,11.98,53.52,135.7,81.94,10.395,41.52,565.8,29.4,555.6,322.7,127.15,10.4,99.9,158.95,52.08,36.705,116.55,49.39,83.13,124.85,30.08,21.845,80.01240024,105.95,141,13.8963944,31.48,308.8,7.85,82.66,38.745,155.5,63.08,20.88394386,87.52,11.57532857,6.55,10.0603155,104.5,47.25,4689.53,6067.23
26/03/2021,32.23,4.994,136.7,97.68,40.94,23.93,104.75,22.53,11.96,50.25,51.67,4.1,33.88,15.275,28.05,15.38368512,12.235,58.6,36.5,93.75,44.1,10.708432,12.035,56.3,135.9,80.42,10.485,41.88,564.9,29.42,554.9,323.6,127.8,10.455,99.62,157.75,51.98,36.4,115.3,50.74,83.57,125.1,30.3,22.24,80.24982576,106.7,143.4,13.9081428,32.29,310.5,7.885,82.92,39.16,156.2,63.7,20.7296765,87.24,11.58772628,6.71,10.120743,104.2,47.5,4723.51,6102.96
29/03/2021,31.99,5.012,138.75,97.4,41.41,23.855,104.3,22.655,11.77,50.2,50.67,4.068,34.03,15.34,27.99,15.39319296,12.15,59.1,36.48,93.4,44.55,10.90443455,12.16,55.7,137.4,80.21,10.595,41.48,574.1,29.6,554.9,326.6,127.2,10.59,99.92,159.75,52.66,36.435,115.25,50.42,84.48,126.3,30.3,21.705,80.98188778,107.45,144.6,14.1039494,31.91,311.1,7.82,83.52,39.745,157.8,63.8,20.98036096,87.88,11.55879829,6.87,10.42806,105.1,47.9,4723.51,6102.96
30/03/2021,32.56,5.2,139.05,97.7,42.71,24.415,103.95,23.15,11.9,49.82,52.62,4.08,34.44,15.345,28.27,15.66892032,12.48,58.8,36.17,94.25,44.63,10.83750685,12.035,56.56,138,81.15,10.5,41.5,590.4,29.62,573.5,327.8,129.25,10.56,99.54,161.25,53.18,37.645,116.55,51.34,83.86,128.25,29.72,22.565,81.67437888,108.7,144.2,14.33108505,31.91,309,7.875,85.2,40.25,157.9,63.98,20.78752676,88.4,11.53400287,6.99,10.4332395,106,48.2,4723.51,6102.96
31/03/2021,32.16,5.096,139.3,96.54,42.52,24.63,103.35,22.885,11.96,49.92,51.88,4.118,34.19,15.445,28.44,15.41220864,12.345,58.5,36.48,94.9,44.54,10.9378984,12.105,60.54,138.85,81.51,10.38,41.52,588.6,29.62,568.1,326.8,127.65,10.505,98.8,160.05,52.04,36.93,116.05,50.32,84.25,130.25,29.1,22.315,80.90274594,106.2,142.5,14.35458185,32.49,310.8,7.77,84.72,39.775,159.4,64.88,21.07677806,87.36,11.571196,7.35,10.0137,105.9,47.45,4748.18,6131.34
01/04/2021,32.69,5.136,139.58,100.42,43.57,24.335,104.45,23.005,12,50,52.15,4.084,34.17,15.25,28.58,15.5215488,12.438,58.22,37.45,96.25,44.75,10.9378984,12.122,59.85,138.44,83.37,10.425,41.6,599.4,30.3,571.7,323.85,129.35,10.468,100.85,161.4,51.94,37.96,119.66,50.59,84.2,131.4,29.32,22.68,81.59523704,106.6,143.3,14.7833983,33.075,313.2,7.85,87.28,39.1,161.3,65.36,21.52993843,89.92,11.571196,7.6,9.97917,107.8,46.5,4748.89,6130.66
06/04/2021,33.99,5.22,140.3,100.7,43.57,24.775,104,23.205,11.92,49.84,51.95,4.126,34.67,15.19,28.45,15.63088896,12.442,58.72,37.54,97.35,45,10.73233475,12.154,60.95,138.04,84.1,10.465,41.72,596,31.22,576.8,331.15,129.25,10.454,102.25,166.6,52.84,38.19,119.66,51.04,84.35,132.68,29.32,22.65,82.82193556,107.3,143.2,14.76773377,33.155,314.5,8.15,87.24,38.82,163.3,66.82,21.52993843,89.32,11.63731712,7.82,10.193256,108.9,45.85,4774.47,6165.72
07/04/2021,33.44,5.484,139.72,100.54,43.78,24.42,104.2,23.44,11.96,50.8,52.29,4.134,34.48,15.3,28.6,15.88760064,12.5,59.64,37.32,97.45,45.66,11.855764,12.274,62.4,136.32,82.62,10.72,41.94,593,31.74,577.2,330.7,129.4,10.504,104.4,166.3,52.46,37.705,119.48,51.1,84.12,131.96,29.42,22.665,82.72300826,106.25,142.7,14.81864349,33.21,313.7,8.24,87.04,38.915,162.6,66.64,21.51065501,89.14,11.64971483,7.75,10.103478,109.4,45.35,4773.75,6169.41
08/04/2021,33.18,5.31,140.36,100.8,44.2,24.4,103.8,23.44,11.86,53.45,52,4.114,34.5,15.155,28.14,15.89235456,12.526,60.09,37.93,97.95,45.12,11.69800585,12.29,61.85,136.34,85.02,10.64,42.08,605,31.8,586.1,339.6,126.15,10.56,104.15,168.6,52.04,36.395,120.72,51.22,84.71,134.2,28.84,22.25,82.84172102,105.15,141.8,14.97137264,33.135,320.1,8.2,87.02,38.26,163.6,67.44,21.43352133,90.7,11.63318455,7.73,9.986076,110.3,45.4,4766.52,6161.68
09/04/2021,33.04,5.398,140.84,101.1,44.67,24.48,104.3,23.5,11.78,53.5,51.46,4.162,34.58,14.88,27.74,15.70695168,12.532,59.59,38.25,97.15,45.29,11.4350756,12.326,60.45,137.1,86.34,10.14,41.9,611.9,31.7,588.3,338.45,124.55,10.474,104.7,168.55,51.6,35.815,119.12,51.86,85.06,135.46,29.18,21.895,82.72300826,106,140.5,14.96941457,33.31,320.3,8.185,85.96,37.845,162.1,67.84,21.76133947,90.25,11.67451025,7.56,9.97917,109.8,46.5,4786.61,6184.1
12/04/2021,32.59,5.314,140.42,99.9,44.02,24.355,103.5,23.68,11.78,52.35,51.42,4.122,34.37,14.965,27.46,15.93989376,12.528,59.53,37.69,95.9,45.43,11.5976143,12.452,59.5,139.14,85.64,10.12,41.94,616.4,31.92,589.7,337.1,125,10.344,106.8,168.25,51.04,35.755,117.78,51.85,84.69,133.46,29.39,22.085,82.16901538,106.4,137.6,14.61500462,32.54,325.2,8.25,85.56,37.67,160.5,66.62,23.86323225,90.67,11.571196,7.34,9.937734,110.4,46.8,4801.9,6208.58
13/04/2021,32.84,5.046,141.5,98.4,44.48,24.345,104.15,23.705,11.86,52.3,51.64,4.21,34.56,14.9,27.37,15.687936,12.518,59.37,38.18,95.75,45.78,11.8653251,12.26,59.6,137.56,86.93,10.035,42.04,626.8,31.74,594.8,340.05,125.15,10.234,107.35,169,52.08,35.1,116.46,52.71,84.07,133.74,29.36,22.075,82.26794268,105.5,139,14.4896884,32.84,331.8,8.335,85.78,37.875,161,67.06,23.57398095,90.88,11.85634333,7.66,9.992982,111.8,47.25,4818.68,6234.14
14/04/2021,33.85,4.942,140,100.22,44.01,24.95,103.25,23.61,11.66,52.3,51.98,4.18,34.32,14.955,27.34,15.63088896,12.598,58.81,38.15,97.1,45.99,11.6358587,12.254,60.65,138.2,86.9,10.145,41.94,632.9,31.08,611.8,339.15,122.95,10.228,106.65,169.55,52.62,35.54,117.42,52.59,84,132.82,29.45,22.315,84.3849869,105.15,139.7,14.62479495,32.805,327.1,8.195,86.78,38.295,159.2,65.64,23.47756385,90.59,11.78195707,7.52,10.538556,111,46.6,4857.18,6287.07
15/04/2021,33.92,4.871,140.96,102.84,44.08,24.42,102.6,23.41,11.7,52,51.76,4.21,34.42,14.995,27.35,15.51679488,12.448,59.18,38.25,96.45,46.2,11.5880532,12.246,59.8,139.84,88.34,10.18,42.72,630,31.36,616.7,342.8,123.6,10.228,107.2,170.5,54.38,35.32,119.64,52.46,84.61,135.04,29.19,22.11,82.86150648,104,138.7,14.82843382,32.58,326.8,8.185,86.3,38,159.6,65.9,23.57398095,89.82,11.79848735,7.56,10.193256,110.1,47.5,4865.08,6296.69
16/04/2021,33.96,4.98,141.2,103.68,45,25.225,104.6,23.705,12.1,52.45,52.9,4.202,34.81,15.14,27.67,15.76875264,12.462,59.57,38.29,96.6,46.54,11.4541978,12.402,60.3,139.08,88.21,10.26,45.34,635,31.34,630,336.55,124.5,10.35,105.8,170.85,55.32,36.13,122.9,53.22,85.01,137.5,29.09,22.39,83.53421212,105.45,140.4,14.73444665,32.655,332,8.215,86.06,37.95,163.4,64.96,23.96929106,90.65,11.78195707,8.06,10.089666,111,47,4768.53,6165.11
19/04/2021,33.97,5.03,141.08,102.7,44.89,24.77,104.6,23.75,11.72,52.4,53.33,4.21,35.15,15.37,28.5,15.96366336,12.598,60.34,38.4,96.45,47.04,11.5402477,12.388,59.95,139.52,88.49,10.465,44.42,640.2,31.96,624.9,338.85,123.3,10.45,108.35,171.8,54.12,36.13,122.4,53.08,86.21,137.52,28.93,22.545,83.92992132,104.85,147.7,14.72661439,31.885,330.5,8.15,86.4,38.04,160.1,65.78,23.99821619,92.08,11.8191502,7.75,9.965358,111.6,46.75,4795.57,6210.55
20/04/2021,33.15,4.723,139.68,97.94,44.89,23.78,104.2,23.17,11.16,52.2,50.83,4.16,34.34,15.095,28.08,15.45499392,12.224,59.25,38.12,92.45,46.25,11.30600075,12.172,56.6,139.16,87.64,10.345,42.94,626.1,31.4,605.3,337.6,122.65,10.486,107.8,171.75,53.62,34.5,117.2,52.36,86.06,136.14,28.17,21.515,82.109659,103.6,144.8,14.94200165,30.72,332.3,7.945,84.46,36.86,156.5,64.94,23.88251567,87.95,11.76542679,7.46,9.42669,109.6,45.3,4837.98,6267.28
21/04/2021,33.5,4.77,140.58,97.73,45.41,24.135,105.15,23.17,11.36,52.75,50.36,4.15,34.54,15.855,28.49,14.64,12.118,58.78,38.54,91.35,46.18,11.04785105,12.086,57,141.18,86.51,10.505,43.14,652.2,32.02,624.6,342.6,122.7,10.482,107.8,173.1,53.3,34.535,117.04,52.18,86.84,135.32,28.12,21.32,82.12944446,104.15,147,14.792,31.035,328.9,7.88,84.38,36.905,156,64.44,23.68003976,87.42,11.6951731,7.67,9.21951,109.3,45,4830.61,6257.94
22/04/2021,33.42,4.812,141.34,99.71,47.43,24.4,104.55,23.16,11.22,53.55,50.68,4.18,34.38,15.82,28.84,14.33,12.142,59.68,39.02,90.35,47.76,11.22951195,12.3,56.75,142.62,86.45,10.5,43.34,645.4,32.52,632,347.7,124.85,10.312,108.95,175.3,53.74,34.075,121.04,52.87,86.55,137.12,27.92,21.4,82.52515366,103.35,150.4,14.194,31.7,329.6,7.925,86.06,36.895,156.8,64.72,24.33567604,86.96,11.83154791,7.68,9.129732,109.9,45.15,4848.18,6275.52
23/04/2021,33.66,4.649,141.34,98.46,47.3,25.1,105.45,23.18,11.3,53.75,50.51,4.25,34.57,15.76,28.15,14.445,12.17,58.84,39.17,91,46.85,10.899654,12.36,57.25,140.9,86.33,10.62,43.86,648.8,32.2,628.1,345.45,127.1,10.306,106.9,173.45,54.8,33.725,121.24,52.97,85.34,137.24,27.86,21.45,82.109659,104.5,148.6,14.344,32.21,329.9,8.085,86.14,36.775,158.2,64.48,24.80811983,87.47,12.15802094,7.77,8.922552,110.5,45.15,4846.88,6273.76
26/04/2021,34.44,4.723,141.56,101.24,46.74,25.77,106.5,23.25,11.38,54,51.91,4.244,35.27,15.8,28.46,14.68,12.42,58.16,38.92,92.5,47.01,11.02872885,12.496,60.35,140.34,86.28,10.825,44.6,646.4,32.48,625.8,342.75,127.85,10.31,106.8,170.95,54.36,34.315,123.92,52.74,85.38,136.52,28.03,22.315,83.27700114,106.55,149.6,14.38,32.6,325.9,8.2,85.76,36.86,160.4,64.84,25.068446,89.3,12.06297183,7.81,9.136638,110.7,44.9,4870.8,6306.98
27/04/2021,34.47,4.707,141.9,99.79,47.21,25.555,107.05,23.1,11.42,53.85,51.86,4.244,35.25,15.965,28.35,14.55,12.588,57.9,38.9,90.75,46.94,11.6262976,12.34,60.15,139.62,84.99,10.865,44.24,648.5,32.56,632.7,336.2,125.8,10.334,106.95,170.8,53.86,34.48,122.06,52.68,85.4,137.52,27.74,22.795,82.42622636,106.15,149.4,14.39,32.75,325.1,8.085,85.38,36.79,160.6,63.98,25.47339782,89.89,12.00511585,7.84,8.812056,110.7,45.95,4864.4,6302.57
28/04/2021,34.76,4.725,141.6,99.3,47.57,25.2,106.2,23.43,11.62,59.2,53.48,4.274,35.42,15.955,28.56,14.605,12.752,58.23,39.02,90.15,47.51,11.7505919,12.398,60.7,141.2,83.22,10.52,44.86,651,33,633.2,339,123.85,10.422,107.4,171.55,54.76,35.105,121,52.73,87.47,136.54,27.92,23.615,83.01979016,107.05,153.9,14.36,32.01,322.5,8.11,84.98,37.445,156.2,64.06,25.72408228,90.13,12.06297183,7.93,9.060672,110.7,45.55,4838.77,6269.48
29/04/2021,34.29,4.725,141.7,100,45.95,24.885,105.2,23.445,11.58,59.65,53.83,4.234,35.34,15.995,28.5,14.67,12.842,59.13,39.1,89.4,47.56,11.71712805,12.302,61.85,141.26,82.63,10.43,43.86,656.6,33.32,635.7,343.1,121.15,10.384,107.4,173.85,54.24,33.635,120.54,51.85,86.84,134.38,27.09,23.825,82.74279372,106.8,157.1,14.308,32.54,322.2,8.41,84.52,37.1,151.8,63.36,25.59874005,90.74,12.1084301,7.85,9.074484,111,45.55,4868.28,6307.9
30/04/2021,33.47,4.636,140.12,99.94,45.44,24.25,104,23.525,11,58.75,53.39,4.2,35.64,16.105,29.05,14.565,12.872,58.63,38.59,90.6,47.15,11.5880532,12.37,59.95,138.4,82.35,10.515,43.24,666.5,33.32,626.2,341.65,120.35,10.35,107.05,170.7,53.86,33.525,124.18,52.5,87.27,133.02,26.91,23.67,82.2085863,105.8,154.8,14.392,31.16,321.1,8.205,84.78,36.825,148.6,62.46,25.54088979,91.4,11.984453,8.08,9.343818,110.7,44.95,4823.9,6251.75
03/05/2021,33.64,4.7,140.56,99.91,45.8,24.665,104.65,23.91,11.02,60.6,53.46,4.232,35.98,16.175,29.36,14.555,12.898,59.45,38.59,91.05,47.33,11.62151705,12.448,60.75,139.36,82.95,10.53,44.06,675.3,32.5,630.6,345.6,120.95,10.38,107.05,172.5,54.26,34.12,124.76,52.77,86.69,134.7,26.9,23.73,82.78236464,106.95,154.9,13.844,30.7,323.7,8.195,84.76,37.24,150.2,62.72,25.43483098,92.34,12.02164613,8.34,9.433596,111.7,45.45,4887.88,6339.47
04/05/2021,33.5,4.644,139.84,96.73,45.83,24.695,103.65,23.695,10.9,61.4,53.05,4.186,34.22,16.04,29.1,14.35,12.75,59.02,37.4,94.2,46.13,11.42073395,12.402,60.95,137.98,82.4,10.58,44.28,673.6,32.42,618.9,341.35,119.65,10.442,106.35,172.55,55.14,33.43,122.82,53.08,86.85,131.7,26.46,23.2,82.6042955,106,152.1,13.824,30.055,318.4,8.26,84.86,37.665,167.5,60.98,25.068446,93.67,11.95139244,7.87,9.792708,111.5,44.75,4899.29,6357.09
05/05/2021,33.55,4.564,141.22,96.57,45.87,25.91,106.1,23.775,10.98,61.65,54.9,4.244,34.69,16.255,29.1,14.6,12.998,59.11,37.86,95.4,46.74,11.55458935,12.386,64.8,139.04,82.72,10.625,44.96,686,32.4,631.8,346,120.9,10.446,106.2,173.55,56.1,34.475,122.54,55.7,84.59,134.54,27.07,23.635,82.58451004,110.75,153,14.022,30.745,321.8,8.505,84.92,39.015,168.1,61.2,24.81776154,94.38,12.20761178,7.93,10.234692,113.8,45.05,4924.91,6385.51
06/05/2021,33.16,4.445,143.22,96.75,45.91,26.375,108.65,24.16,10.94,62.1,54.91,4.234,35.11,16.555,29.13,14.865,13.088,58.99,37.41,97.1,46.51,11.21995085,12.53,65.65,139.26,82.44,10.615,45.24,690.3,32.28,625.3,347.65,121.8,10.494,104.9,174.35,56.12,34.39,123.3,56.19,84.3,134.18,27.58,24.925,82.94064832,112.65,151.8,13.888,30.085,318.9,8.35,86.66,39.14,168,60.88,25.1648631,95.08,12.25720262,7.5,10.752642,114.8,45.35,4926.85,6385.99
07/05/2021,33.47,4.629,143.28,98.37,46.66,26.99,108.2,22.73,11.18,62.25,54.78,4.26,35.07,16.52,28.36,15,12.87,59.16,37.71,96.65,46.98,11.282098,12.612,66.1,140.7,82.63,10.62,46.14,695.1,32.54,631.4,349.9,123.7,10.482,106.5,174.15,55.84,34.15,125.2,56.38,85.44,134.96,28.16,24.91,85.31490352,112.45,153,14.86,30.94,322.7,8.39,86.04,39.05,170.7,62.82,25.36733901,95.69,12.32332374,7.75,10.545462,114.7,45.15,4839.62,6267.39
10/05/2021,33.14,4.629,143.3,98.36,46.55,27.635,110.35,23.045,10.96,64.8,55.82,4.336,35.41,16.81,28.5,15.52,13.376,57.58,37.12,97.5,45.98,11.17214535,12.65,67.75,139.86,81.64,10.62,45.66,704.4,32.68,625,352.4,124.2,10.6,105.05,174.1,56.28,35.345,125.76,56.02,86.37,130.92,27.87,25.635,85.077478,114.8,153.5,14.914,30.15,317.8,8.47,86.4,39.34,166.3,62.9,24.78883641,94.8,12.40597514,7.7,11.146284,114.7,44.55,4843.17,6279.35
11/05/2021,32.11,4.509,141.12,95.9,45.23,27.055,109.1,22.57,10.56,63.95,55.8,4.27,34.8,16.56,27.81,15.26,13.206,55.98,36.92,96.9,45.56,10.9570206,12.184,68.85,137.9,81.66,10.55,44.86,693.6,32.26,612.3,346.4,122.9,10.354,104.3,170.9,55.12,33.07,122.5,54.88,85.15,129.02,27.53,25.25,82.7032228,114.25,150.7,14.942,29.18,312.9,8.325,85.4,38.42,162.7,61.64,24.23925894,92.74,12.1497558,7.54,10.607616,113,42.4,4844.91,6288.33
12/05/2021,31.66,4.531,140.54,96.56,43.38,27.11,108,22.695,12.34,63.95,56.6,4.21,35,16.885,27.83,15.6,13.408,56.76,36.39,96.45,45.92,10.9092151,12.246,67.1,137.96,80.53,10.51,44.94,693.5,32.18,610.2,346.3,122.8,10.484,103.65,172.9,54.94,32.655,121.42,54.98,86,127.86,27.51,25.775,82.18880084,114.3,148,15.1,28.53,309.3,8.22,84.66,39.3,160.4,54.82,24.51886853,94.17,11.84394562,7.38,10.573086,112.7,43.15,4916.2,6385.14
13/05/2021,31.49,4.456,141.4,96,43.16,26.705,107.7,22.56,12.44,64.05,56.06,4.21,34.28,16.94,27.39,15.105,13.226,57.7,36.82,96,46.1,11.02872885,12.406,63.9,138.14,81.96,10.325,42.78,696,32.1,616,350.15,122.5,10.478,104.15,173.65,54.7,32.35,119.96,54.74,86.6,127.88,27.41,25.7,81.73373526,113.7,147.3,14.662,28.89,311.2,8.265,84.6,38.81,160.7,53.42,24.70206102,93.44,11.91833188,7.39,10.49712,112.6,43.05,4901,6367.35
14/05/2021,32.36,4.618,142.1,99.57,44.35,26.63,108.1,22.875,12.22,64.05,57.04,4.218,34.57,17.05,27.63,15.265,13.326,57.55,37.03,97.45,45.96,11.34424515,12.684,63.25,139.88,82.58,10.33,43.12,706.9,32,628.1,352.35,124.15,10.558,108.05,175.35,55.46,33.405,124.54,55.61,86.72,131.44,27.59,26.1,83.53421212,113.15,149.9,14.722,29.175,313.5,8.35,86.32,39.75,162.3,54.4,25.1648631,95.41,12.00511585,7.47,10.545462,114.6,43,4892.72,6353.67
17/05/2021,31.79,4.581,139.56,96.9,43.96,27.015,107.85,22.815,12.4,64.15,56.98,4.2,34.29,17.285,27.82,15.135,13.342,58.29,36.72,97.55,45.25,11.28687855,12.716,63.15,140.18,83.31,10.5,43.02,706.9,32.2,624,355.45,124.2,10.684,107.65,176.75,55.04,33.685,121.88,54.7,87.64,130.36,27.44,26.195,80.46746582,111.7,150.2,14.65,29.03,312.9,8.355,85.22,39.81,164.1,54.78,24.5863605,93.68,12.04230898,7.46,10.504026,113.7,44.2,4823.66,6262.55
18/05/2021,32.13,4.688,138.5,97.14,44.85,26.745,107.9,22.645,13.38,64.15,57.07,4.252,33.82,17.335,27.51,15.095,12.444,58.05,36.7,96.95,45.03,11.2247314,13.1,62.9,140.14,83.87,10.43,42.84,709.9,31.7,623,351.95,124.25,10.528,105.5,176.35,55.58,33.74,121,54.56,87.23,130.06,28.4,26.16,80.74446226,111.2,149.9,14.856,29.19,313.7,8.95,83.6,39.695,168.4,57.54,24.7791947,93.35,12.23653977,7.41,10.614522,113.7,45.15,4880.11,6343.58
19/05/2021,31.52,4.58,137.52,95.06,44.2,25.41,106.15,22.295,13.28,64.4,55.94,4.2,32.74,17.335,27.09,14.9,12.118,58.33,36.51,95.7,44.79,11.02872885,13.122,60.1,137.4,83.55,10.19,41.72,704.8,30.84,619.1,350.15,122.2,10.378,103,175,53.8,32.315,117.2,53.5,86.8,126.22,27.18,25.99,78.31085068,109.5,148.1,15.098,29.195,308.9,8.67,82.14,38.385,164.5,58.16,24.48030169,91.83,12.02164613,7.23,9.94464,113.1,44.65,4909.28,6386.41
20/05/2021,31.33,4.473,139.4,96.51,43.86,25.34,106.2,22.375,12.76,63.3,56.21,4.24,32.84,17.31,26.52,14.89,12.194,59.89,37.3,95.55,45.2,11.11477875,13.064,59.15,141.04,85.38,10.2,41.66,713.3,30.88,628.9,358.85,123.2,10.418,103.8,177.4,54.64,32.36,118.76,54.47,88.1,128.46,26.95,26.115,79.2407673,109.6,150.2,15.092,29.595,317.3,8.59,82.42,38.545,164.5,58.52,24.80811983,92.84,12.13735809,7.32,9.834144,113.3,45.2,4925.21,6408.49
